num_fesible,num_optimize,,,,,,,,,,,,,,,,,,
data_set/j90.sm/j9033_1.sm,99,99,52268,146806,27323,53516,0,1584,111652,33379,0,0,191,TRUE,99,260.35683,101.98623,TRUE,FALSE
data_set/j90.sm/j9033_2.sm,112,112,57733,166456,33527,58163,0,1693,127891,36681,0,0,191,TRUE,112,321.84466,21.40703,TRUE,FALSE
data_set/j90.sm/j9033_3.sm,108,108,54465,154965,29668,53892,0,1622,119690,33462,0,0,191,TRUE,108,306.33923,22.89395,TRUE,FALSE
data_set/j90.sm/j9033_4.sm,92,92,44996,124987,23252,47355,0,1405,94620,28771,0,0,191,TRUE,92,213.16801,36.61676,TRUE,FALSE
data_set/j90.sm/j9033_5.sm,109,109,51826,148217,28897,51727,0,1642,114304,32080,0,0,191,TRUE,109,279.77567,26.88383,TRUE,FALSE
data_set/j90.sm/j9033_6.sm,88,88,41158,116926,21524,40219,0,1349,88329,27057,0,1,190,TRUE,88,202.27411,17.5791,TRUE,FALSE
data_set/j90.sm/j9033_7.sm,109,109,51474,149068,29660,50865,0,1928,113887,33062,0,0,191,TRUE,109,276.16796,40.5601,TRUE,FALSE
data_set/j90.sm/j9033_8.sm,110,110,57829,162931,27960,56682,0,1996,123077,37667,0,0,191,TRUE,110,323.21814,26.39399,TRUE,FALSE
data_set/j90.sm/j9033_9.sm,95,95,40088,112432,22164,41736,0,1278,84504,26459,0,0,191,TRUE,95,186.02809,25.67121,TRUE,FALSE
data_set/j90.sm/j9033_10.sm,114,114,54842,162471,34349,53466,0,2195,124871,35214,0,0,191,TRUE,114,301.25628,57.26814,TRUE,FALSE
data_set/j90.sm/j9034_1.sm,83,83,36957,98740,18130,41444,0,1477,72172,24900,0,1,190,TRUE,83,149.82208,13.08472,TRUE,FALSE
data_set/j90.sm/j9034_2.sm,89,89,56185,147790,24679,68462,0,1287,108082,38230,0,0,191,TRUE,89,230.37034,26.70655,TRUE,FALSE
data_set/j90.sm/j9034_3.sm,82,82,35570,92773,15871,41682,0,1211,67266,24107,0,5,184,TRUE,82,137.94415,14.04185,TRUE,FALSE
data_set/j90.sm/j9034_4.sm,81,81,35804,94017,16902,41139,0,1118,68322,24386,0,0,191,TRUE,81,147.27738,16.81964,TRUE,FALSE
data_set/j90.sm/j9034_5.sm,83,83,43071,115456,20711,49437,0,1272,84143,29850,0,0,191,TRUE,83,176.52774,17.35287,TRUE,FALSE
data_set/j90.sm/j9034_6.sm,89,89,43745,115697,20120,51069,0,1168,84368,29970,0,0,191,TRUE,89,178.38322,19.38581,TRUE,FALSE
data_set/j90.sm/j9034_7.sm,92,92,55351,143235,22586,69818,0,1259,102481,39304,0,0,191,TRUE,92,221.61249,25.14267,TRUE,FALSE
data_set/j90.sm/j9034_8.sm,81,81,35420,92637,15685,41414,0,1300,67571,23575,0,24,167,TRUE,81,141.7171,18.72162,TRUE,FALSE
data_set/j90.sm/j9034_9.sm,109,109,59241,161684,29769,67730,0,1443,120331,39719,0,0,191,TRUE,109,290.54238,24.40602,TRUE,FALSE
data_set/j90.sm/j9034_10.sm,101,101,53166,143821,26488,61380,0,1213,106974,35443,0,0,191,TRUE,101,232.89059,15.66364,TRUE,FALSE
data_set/j90.sm/j9035_1.sm,98,98,68918,182598,29449,84563,0,1959,129377,51071,0,0,191,TRUE,98,305.2911,28.86732,TRUE,FALSE
data_set/j90.sm/j9035_2.sm,92,92,43869,116669,20516,51270,0,1418,85855,29205,0,0,191,TRUE,92,181.3643,17.49809,TRUE,FALSE
data_set/j90.sm/j9035_3.sm,96,96,65352,172949,26362,78628,0,1861,125968,44929,0,0,191,TRUE,96,312.39903,25.96249,TRUE,FALSE
data_set/j90.sm/j9035_4.sm,86,86,51309,132323,21328,62458,0,1407,94976,35749,0,0,191,TRUE,86,203.63132,28.77377,TRUE,FALSE
data_set/j90.sm/j9035_5.sm,103,103,58348,156689,28029,70090,0,1837,112775,41886,0,0,191,TRUE,103,263.48756,25.24995,TRUE,FALSE
data_set/j90.sm/j9035_6.sm,72,72,31760,81068,13142,37921,0,1253,57520,22108,12,8,167,TRUE,72,124.42556,15.76097,TRUE,FALSE
data_set/j90.sm/j9035_7.sm,78,78,33293,85917,13286,37294,0,1297,62159,22270,5,11,175,TRUE,78,133.72215,11.84266,TRUE,FALSE
data_set/j90.sm/j9035_8.sm,85,85,60598,155756,22582,75507,0,1420,111182,42963,0,0,191,TRUE,85,240.83039,39.23569,TRUE,FALSE
data_set/j90.sm/j9035_9.sm,76,76,33314,85184,13751,38451,0,1080,60795,23118,0,8,183,TRUE,76,129.00615,22.00162,TRUE,FALSE
data_set/j90.sm/j9035_10.sm,82,82,47242,123065,19610,56110,0,1364,88274,33236,0,0,191,TRUE,82,185.23029,17.4273,TRUE,FALSE
data_set/j90.sm/j9036_1.sm,97,97,57720,146163,20878,71948,0,1416,103841,40715,0,0,191,TRUE,97,227.32752,21.49889,TRUE,FALSE
data_set/j90.sm/j9036_2.sm,114,114,63325,167765,28354,75875,0,1843,120412,45319,0,0,191,TRUE,114,296.85786,26.70165,TRUE,FALSE
data_set/j90.sm/j9036_3.sm,84,84,61255,152762,21474,81706,0,1512,105236,45823,0,0,191,TRUE,84,219.11965,24.73892,TRUE,FALSE
data_set/j90.sm/j9036_4.sm,79,79,53260,133659,18812,67222,0,1268,92312,39888,0,0,191,TRUE,79,196.79581,27.26486,TRUE,FALSE
data_set/j90.sm/j9036_5.sm,98,98,65322,165041,25115,84305,0,1301,115475,48074,0,0,191,TRUE,98,270.89087,37.66535,TRUE,FALSE
data_set/j90.sm/j9036_6.sm,99,99,78312,195035,27266,102508,0,1844,134110,58890,0,0,191,TRUE,99,319.56277,34.13509,TRUE,FALSE
data_set/j90.sm/j9036_7.sm,89,89,58512,147899,21716,75657,0,1344,103042,43322,0,0,191,TRUE,89,220.66949,21.60418,TRUE,FALSE
data_set/j90.sm/j9036_8.sm,84,84,50072,123757,16889,64967,0,1154,85016,37396,0,0,191,TRUE,84,180.41559,25.37452,TRUE,FALSE
data_set/j90.sm/j9036_9.sm,102,102,69989,182804,30950,87511,0,1844,129455,51314,0,0,191,TRUE,102,298.17894,24.66609,TRUE,FALSE
data_set/j90.sm/j9036_10.sm,109,109,84234,215471,32507,109230,0,1758,151434,62088,0,0,191,TRUE,109,364.19186,32.22559,TRUE,FALSE
data_set/j90.sm/j9037_1.sm,110,110,118750,277294,29013,186734,0,1544,196310,79249,0,0,191,TRUE,110,395.24594,46299.81281,TRUE,FALSE
data_set/j90.sm/j9037_2.sm,113,115,142443,336211,34342,221321,0,1741,239717,94562,0,0,191,TRUE,115,1123.81685,998113.0769,FALSE,TRUE
data_set/j90.sm/j9037_3.sm,132,132,166564,397378,41169,255331,0,1999,285921,109267,0,0,191,TRUE,132,693.60319,6993.88345,TRUE,FALSE
data_set/j90.sm/j9037_4.sm,123,123,142240,341310,39722,217855,0,1496,243660,95963,0,0,191,TRUE,123,569.92013,30447.61696,TRUE,FALSE
data_set/j90.sm/j9037_5.sm,126,126,152730,369985,41853,229217,0,1851,267176,100767,0,0,191,TRUE,126,638.40525,195254.873,TRUE,FALSE
data_set/j90.sm/j9037_6.sm,129,131,151858,366079,43117,233580,0,1978,260317,103593,0,0,191,TRUE,131,1260.11723,456106.1436,FALSE,TRUE
data_set/j90.sm/j9037_7.sm,123,123,130565,313283,34103,197182,0,1774,224711,86607,0,0,191,TRUE,123,512.4299,18302.65889,TRUE,FALSE
data_set/j90.sm/j9037_8.sm,119,119,131147,312873,35219,201715,0,1531,222930,88221,0,0,191,TRUE,119,507.77187,473738.6206,TRUE,FALSE
data_set/j90.sm/j9037_9.sm,123,123,135313,325195,36159,202595,0,1864,231122,92018,0,0,191,TRUE,123,563.19841,15911.42151,TRUE,FALSE
data_set/j90.sm/j9037_10.sm,123,123,148889,357619,40791,229186,0,1816,257006,98606,0,0,191,TRUE,123,591.97212,322661.4047,TRUE,FALSE
data_set/j90.sm/j9038_1.sm,85,85,110961,246132,18216,184668,0,1556,160687,83702,0,0,187,TRUE,85,322.03583,59.4786,TRUE,FALSE
data_set/j90.sm/j9038_2.sm,78,78,106358,231393,15456,178924,0,1433,150544,79225,2,8,181,TRUE,78,306.61578,46.22268,TRUE,FALSE
data_set/j90.sm/j9038_3.sm,89,89,123648,272446,19584,208486,0,1392,178020,92843,0,0,191,TRUE,89,364.44363,141.03212,TRUE,FALSE
data_set/j90.sm/j9038_4.sm,89,89,118437,263828,21415,195428,0,1533,175755,86349,0,0,191,TRUE,89,350.77109,43.9255,TRUE,FALSE
data_set/j90.sm/j9038_5.sm,86,86,119551,268460,22467,197316,0,1552,177750,88967,0,0,191,TRUE,86,358.07832,92.41273,TRUE,FALSE
data_set/j90.sm/j9038_6.sm,88,88,111434,246553,18497,185301,0,1436,162678,82248,0,0,191,TRUE,88,328.04045,133.36731,TRUE,FALSE
data_set/j90.sm/j9038_7.sm,85,85,125585,276564,19617,211067,0,1315,181493,93565,0,0,191,TRUE,85,362.19802,57.29357,TRUE,FALSE
data_set/j90.sm/j9038_8.sm,91,91,121988,268948,20749,204365,0,1435,176892,90430,0,5,186,TRUE,91,349.02865,65.28848,TRUE,FALSE
data_set/j90.sm/j9038_9.sm,95,95,139179,314064,26787,230287,0,1579,208525,103769,0,0,191,TRUE,95,453.49793,61.32624,TRUE,FALSE
data_set/j90.sm/j9038_10.sm,108,108,165322,373276,30363,272028,0,1537,249786,121762,0,0,191,TRUE,108,549.02034,86.55117,TRUE,FALSE
data_set/j90.sm/j9039_1.sm,106,106,209870,461007,31707,359641,0,1501,297288,162027,0,0,191,TRUE,106,659.097,92.21735,TRUE,FALSE
data_set/j90.sm/j9039_2.sm,119,119,210560,466617,34390,354281,0,2319,303404,160703,0,0,191,TRUE,119,681.30376,71.63919,TRUE,FALSE
data_set/j90.sm/j9039_3.sm,83,83,115455,248054,16283,198363,0,1069,156590,90204,0,14,177,TRUE,83,319.96946,85.07549,TRUE,FALSE
data_set/j90.sm/j9039_4.sm,81,81,149797,325232,21072,256978,0,1293,206801,116947,0,0,191,TRUE,81,416.24938,79.78688,TRUE,FALSE
data_set/j90.sm/j9039_5.sm,85,85,118980,256304,17338,203235,0,1059,161192,93862,0,8,183,TRUE,85,331.60248,49.75961,TRUE,FALSE
data_set/j90.sm/j9039_6.sm,102,102,184910,402408,27346,320265,0,1540,253617,147060,0,0,191,TRUE,102,557.469,84.75665,TRUE,FALSE
data_set/j90.sm/j9039_7.sm,85,85,129098,278291,18306,220190,0,1283,172674,104143,0,2,189,TRUE,85,366.52939,68.73557,TRUE,FALSE
data_set/j90.sm/j9039_8.sm,81,81,119037,256904,16825,203224,0,1321,163129,92263,4,0,187,TRUE,81,327.60845,57.22864,TRUE,FALSE
data_set/j90.sm/j9039_9.sm,79,79,145047,311098,18486,250228,0,1150,194349,115408,0,0,191,TRUE,79,394.87714,51.53903,TRUE,FALSE
data_set/j90.sm/j9039_10.sm,100,100,170912,375450,26611,291373,0,1546,240428,133285,0,0,191,TRUE,100,531.84241,67.72399,TRUE,FALSE
data_set/j90.sm/j9040_1.sm,95,95,202393,436657,24823,350939,0,1517,271650,163299,0,1,190,TRUE,95,622.44814,70.22567,TRUE,FALSE
data_set/j90.sm/j9040_2.sm,91,91,164926,351747,20628,286640,0,1374,214387,135795,0,2,189,TRUE,91,442.80412,58.47655,TRUE,FALSE
data_set/j90.sm/j9040_3.sm,77,77,152502,322812,16243,266491,0,1154,195302,126165,0,6,185,TRUE,77,427.61425,65.04174,TRUE,FALSE
data_set/j90.sm/j9040_4.sm,106,106,202492,441240,26942,345952,0,1561,280798,158690,0,0,191,TRUE,106,627.57922,63.25939,TRUE,FALSE
data_set/j90.sm/j9040_5.sm,92,92,212152,455083,25269,370822,0,1548,280440,172904,0,0,191,TRUE,92,629.15398,76.54119,TRUE,FALSE
data_set/j90.sm/j9040_6.sm,86,86,162149,343013,18236,283193,0,1399,207983,133440,0,0,191,TRUE,86,431.90516,61.68166,TRUE,FALSE
data_set/j90.sm/j9040_7.sm,87,87,154504,328712,18704,268816,0,1234,199917,127370,0,0,191,TRUE,87,412.20841,59.67067,TRUE,FALSE
data_set/j90.sm/j9040_8.sm,79,79,155431,327312,15811,272441,0,1187,197504,128430,0,0,191,TRUE,79,415.82892,76.82221,TRUE,FALSE
data_set/j90.sm/j9040_9.sm,98,98,201857,433004,24937,351574,0,1773,265650,165396,0,0,185,TRUE,98,596.14455,61.51349,TRUE,FALSE
data_set/j90.sm/j9040_10.sm,86,86,167790,357660,18842,293158,0,1391,220778,135300,0,0,191,TRUE,86,461.31888,69.63305,TRUE,FALSE
data_set/j90.sm/j9041_1.sm,128,142,310754,687228,45590,538964,0,1783,473942,211312,0,0,191,FALSE,0,1082.93197,0,FALSE,TRUE
data_set/j90.sm/j9041_2.sm,158,168,349243,787406,59124,593076,0,2325,548815,236075,0,0,191,FALSE,0,1385.89853,0,FALSE,TRUE
data_set/j90.sm/j9041_3.sm,147,161,336854,760337,56860,572478,0,2406,523421,234319,0,0,191,FALSE,0,1316.04063,0,FALSE,TRUE
data_set/j90.sm/j9041_4.sm,144,154,349702,780844,56964,605177,0,1816,532770,246067,0,0,191,FALSE,0,1306.3983,0,FALSE,TRUE
data_set/j90.sm/j9041_5.sm,115,127,261295,578011,37791,450706,0,1622,395867,180331,0,0,191,FALSE,0,894.87867,0,FALSE,TRUE
data_set/j90.sm/j9041_6.sm,123,135,287782,636095,40640,497972,0,1944,433144,200816,0,0,191,FALSE,0,969.78791,0,FALSE,TRUE
data_set/j90.sm/j9041_7.sm,146,157,333519,751688,56014,565559,0,2171,517696,231630,0,0,191,FALSE,0,1331.44891,0,FALSE,TRUE
data_set/j90.sm/j9041_8.sm,147,163,334297,749931,59138,574733,0,1830,516367,231543,0,0,191,FALSE,0,1269.96595,0,FALSE,TRUE
data_set/j90.sm/j9041_9.sm,109,119,285132,623340,37568,501765,0,1644,423369,198136,0,0,191,FALSE,0,924.16318,0,FALSE,TRUE
data_set/j90.sm/j9041_10.sm,147,150,339723,755267,53712,591367,0,1860,514614,238602,0,0,191,FALSE,0,1253.09061,0,FALSE,TRUE
data_set/j90.sm/j9042_1.sm,106,106,282300,599597,27974,510936,0,1735,376913,220758,0,0,191,TRUE,106,789.75106,106.13441,TRUE,FALSE
data_set/j90.sm/j9042_2.sm,102,102,265405,562376,26329,479910,0,1417,356904,203864,0,0,191,TRUE,102,748.04404,51255.4885,TRUE,FALSE
data_set/j90.sm/j9042_3.sm,94,94,250007,524948,22592,453691,0,1731,321299,201731,0,8,179,TRUE,94,698.91049,299.19835,TRUE,FALSE
data_set/j90.sm/j9042_4.sm,102,102,262260,554585,24429,474466,0,1638,345837,206919,0,0,191,TRUE,102,738.98929,96.0109,TRUE,FALSE
data_set/j90.sm/j9042_5.sm,105,105,300267,635391,27677,544362,0,1461,393989,239750,0,0,191,TRUE,105,846.60623,187.86846,TRUE,FALSE
data_set/j90.sm/j9042_6.sm,89,89,273163,572094,20760,497198,0,1394,353655,216854,0,0,191,TRUE,89,764.51513,87.69364,TRUE,FALSE
data_set/j90.sm/j9042_7.sm,87,87,207274,436980,18693,374294,0,1578,274509,160702,0,8,183,TRUE,87,535.77409,5920.07823,TRUE,FALSE
data_set/j90.sm/j9042_8.sm,105,105,377537,792503,29245,692226,0,1701,485441,305170,0,0,191,TRUE,105,1040.56111,115.09796,TRUE,FALSE
data_set/j90.sm/j9042_9.sm,83,83,203582,428481,17624,367968,0,1240,267884,159166,0,0,191,TRUE,83,523.88301,5947.65577,TRUE,FALSE
data_set/j90.sm/j9042_10.sm,90,90,239110,505796,21875,431704,0,1491,312421,191693,0,0,191,TRUE,90,619.75968,465347.2754,TRUE,FALSE
data_set/j90.sm/j9043_1.sm,99,99,302059,634811,25332,550784,0,1567,388423,244630,0,0,191,TRUE,99,853.65161,91.52395,TRUE,FALSE
data_set/j90.sm/j9043_2.sm,91,91,293884,611243,20976,538936,0,1659,367870,241523,0,0,191,TRUE,91,812.81057,118.23335,TRUE,FALSE
data_set/j90.sm/j9043_3.sm,102,102,408511,850386,28172,755685,0,1426,508135,340634,0,0,191,TRUE,102,1109.19317,146.89184,TRUE,FALSE
data_set/j90.sm/j9043_4.sm,94,94,335005,698095,23997,615933,0,1915,419514,276478,0,0,188,TRUE,94,908.35389,113.35389,TRUE,FALSE
data_set/j90.sm/j9043_5.sm,98,98,326788,676269,23537,603308,0,1236,403057,271785,0,4,187,TRUE,98,876.58844,97.97993,TRUE,FALSE
data_set/j90.sm/j9043_6.sm,114,114,397108,834412,32310,726840,0,1683,515024,317514,0,0,191,TRUE,114,1087.5153,217.33114,TRUE,FALSE
data_set/j90.sm/j9043_7.sm,88,88,229568,475487,17986,418874,0,1434,284483,189379,0,17,174,TRUE,88,567.68465,146.21625,TRUE,FALSE
data_set/j90.sm/j9043_8.sm,100,100,356689,743451,25488,656317,0,1365,446549,295346,0,0,191,TRUE,100,982.94219,167.8585,TRUE,FALSE
data_set/j90.sm/j9043_9.sm,88,88,305933,634164,21474,564576,0,1364,379168,253441,0,0,191,TRUE,88,762.92326,122.52774,TRUE,FALSE
data_set/j90.sm/j9043_10.sm,92,92,316503,656601,21902,585072,0,1323,390138,264949,0,0,191,TRUE,92,789.68336,171.59301,TRUE,FALSE
data_set/j90.sm/j9044_1.sm,100,100,406519,839349,25936,756454,0,1539,491290,346329,0,0,191,TRUE,100,1096.74863,139.03935,TRUE,FALSE
data_set/j90.sm/j9044_2.sm,92,92,316762,651382,21080,587901,0,1302,380164,269725,0,0,191,TRUE,92,779.43789,120.82502,TRUE,FALSE
data_set/j90.sm/j9044_3.sm,110,110,448795,930658,29507,831442,0,2107,550796,377564,0,0,191,TRUE,110,1189.38252,211.29384,TRUE,FALSE
data_set/j90.sm/j9044_4.sm,89,89,388789,795767,20317,727221,0,1623,454145,339808,0,1,190,TRUE,89,956.74116,223.92917,TRUE,FALSE
data_set/j90.sm/j9044_5.sm,84,84,301230,614557,16319,560304,0,1363,353082,259922,0,1,189,TRUE,84,738.87162,147.27953,TRUE,FALSE
data_set/j90.sm/j9044_6.sm,96,96,330904,683806,21861,613581,0,1532,400331,281752,0,0,191,TRUE,96,817.39679,134.64345,TRUE,FALSE
data_set/j90.sm/j9044_7.sm,93,93,415917,858652,24146,773282,0,1704,503786,352971,0,0,191,TRUE,93,1112.581,146.1171,TRUE,FALSE
data_set/j90.sm/j9044_8.sm,99,99,402951,832164,25240,750235,0,1654,485427,344892,0,6,185,TRUE,99,1077.85806,154.14658,TRUE,FALSE
data_set/j90.sm/j9044_9.sm,96,96,411314,848594,23656,765548,0,1468,496482,350453,0,0,191,TRUE,96,1118.46896,144.88421,TRUE,FALSE
data_set/j90.sm/j9044_10.sm,86,86,377628,774152,20364,704831,0,1277,443698,328986,0,0,191,TRUE,86,932.20481,146.91039,TRUE,FALSE
data_set/j90.sm/j9045_1.sm,142,146,471695,1003113,43941,862463,0,1761,652933,348228,0,0,191,FALSE,0,1423.02929,0,FALSE,TRUE
data_set/j90.sm/j9045_2.sm,136,148,544951,1160284,50170,998019,0,1776,762230,396087,0,0,191,FALSE,0,1659.30594,0,FALSE,TRUE
data_set/j90.sm/j9045_3.sm,143,154,517154,1111139,48873,931939,0,2062,743112,365774,0,0,191,FALSE,0,1767.14794,0,FALSE,TRUE
data_set/j90.sm/j9045_4.sm,125,135,466868,992119,40896,852711,0,1671,658414,331843,0,0,191,FALSE,0,1422.47352,0,FALSE,TRUE
data_set/j90.sm/j9045_5.sm,164,174,594280,1284904,66939,1076359,0,2431,859341,422941,0,0,191,FALSE,0,1998.00987,0,FALSE,TRUE
data_set/j90.sm/j9045_6.sm,162,175,592351,1283287,65836,1066090,0,2492,871268,409336,0,0,191,FALSE,0,2029.61106,0,FALSE,TRUE
data_set/j90.sm/j9045_7.sm,127,136,488133,1036696,44194,895445,0,1790,676764,357951,0,0,191,FALSE,0,1456.08944,0,FALSE,TRUE
data_set/j90.sm/j9045_8.sm,149,160,548537,1175834,54252,996481,0,1951,793367,380325,0,0,191,FALSE,0,1823.89211,0,FALSE,TRUE
data_set/j90.sm/j9045_9.sm,144,158,503314,1080440,49831,910625,0,2218,720885,357146,0,0,191,FALSE,0,1567.48926,0,FALSE,TRUE
data_set/j90.sm/j9045_10.sm,154,164,566754,1217161,59677,1030361,0,1988,810540,404442,0,0,191,FALSE,0,1899.40779,0,FALSE,TRUE
data_set/j90.sm/j9046_1.sm,104,104,385486,798583,24935,719991,0,1836,485796,310760,0,0,191,TRUE,104,1006.34452,6971.95442,TRUE,FALSE
data_set/j90.sm/j9046_2.sm,98,98,451805,934139,25958,848155,0,1314,565394,367240,0,0,191,TRUE,98,1190.7148,270.38546,TRUE,FALSE
data_set/j90.sm/j9046_3.sm,113,113,550205,1138449,32678,1034488,0,1894,683205,453159,0,0,191,TRUE,113,1430.54162,208.95707,TRUE,FALSE
data_set/j90.sm/j9046_4.sm,90,93,408695,842918,23111,768371,0,1324,505447,335956,0,0,191,FALSE,0,1071.5203,0,FALSE,TRUE
data_set/j90.sm/j9046_5.sm,91,91,486490,1000170,23271,919133,0,1807,593681,404491,0,0,191,TRUE,91,1277.50658,1317.0987,TRUE,FALSE
data_set/j90.sm/j9046_6.sm,83,83,356174,727184,16976,672937,0,1148,427637,298208,0,3,188,TRUE,83,857.28982,76144.3139,TRUE,FALSE
data_set/j90.sm/j9046_7.sm,89,89,481294,983594,21360,912694,0,1102,579816,402485,0,0,191,TRUE,89,1254.38142,3407.85608,TRUE,FALSE
data_set/j90.sm/j9046_8.sm,93,96,411099,849649,23480,771439,0,1505,513085,334868,0,0,191,FALSE,0,1077.61826,0,FALSE,TRUE
data_set/j90.sm/j9046_9.sm,85,89,317996,650703,16477,597269,0,1287,387899,261326,0,0,191,FALSE,0,759.58712,0,FALSE,TRUE
data_set/j90.sm/j9046_10.sm,114,114,540696,1118410,32683,1017396,0,1652,668840,447727,0,0,191,TRUE,114,1411.14743,202.49672,TRUE,FALSE
data_set/j90.sm/j9047_1.sm,82,82,456606,929747,18235,867477,0,1472,535428,392656,0,0,191,TRUE,82,1103.34193,299.54217,TRUE,FALSE
data_set/j90.sm/j9047_2.sm,90,90,560244,1141422,21662,1067002,0,1279,656341,483611,0,0,191,TRUE,90,1357.16797,273.81567,TRUE,FALSE
data_set/j90.sm/j9047_3.sm,102,102,626923,1286959,30629,1192310,0,1692,751961,533115,0,0,191,TRUE,102,1615.66019,334.74565,TRUE,FALSE
data_set/j90.sm/j9047_4.sm,93,93,439310,897696,20987,832669,0,1643,525930,369932,0,1,190,TRUE,93,1119.36889,369.89243,TRUE,FALSE
data_set/j90.sm/j9047_5.sm,93,93,495538,1012472,22913,940828,0,1608,589268,421405,0,0,191,TRUE,93,1279.65595,206.31811,TRUE,FALSE
data_set/j90.sm/j9047_6.sm,98,98,586986,1202760,26216,1113746,0,2001,704039,496529,0,0,191,TRUE,98,1519.53261,298.39195,TRUE,FALSE
data_set/j90.sm/j9047_7.sm,94,94,538387,1095160,22303,1028310,0,1395,622781,470793,0,1,190,TRUE,94,1290.20599,278.5108,TRUE,FALSE
data_set/j90.sm/j9047_8.sm,98,98,543165,1112665,25250,1028168,0,1359,650054,461061,0,0,191,TRUE,98,1418.65834,256.19922,TRUE,FALSE
data_set/j90.sm/j9047_9.sm,86,86,457551,932181,18289,869382,0,1587,538911,391492,0,0,191,TRUE,86,1105.42867,280.65982,TRUE,FALSE
data_set/j90.sm/j9047_10.sm,65,65,350975,712379,13172,666919,0,1100,410055,301034,0,0,190,TRUE,65,845.46768,306.69714,TRUE,FALSE
data_set/j90.sm/j9048_1.sm,83,83,508026,1023020,17012,971515,0,1051,562423,459355,0,0,191,TRUE,83,1218.73553,252.43415,TRUE,FALSE
data_set/j90.sm/j9048_2.sm,89,89,598493,1210927,19842,1143921,0,1455,676091,533190,0,0,191,TRUE,89,1425.25304,364.40371,TRUE,FALSE
data_set/j90.sm/j9048_3.sm,86,86,616333,1246620,20147,1180116,0,1336,697714,547379,0,0,191,TRUE,86,1469.02023,322.66081,TRUE,FALSE
data_set/j90.sm/j9048_4.sm,91,91,592286,1199710,21078,1131681,0,1274,675634,522611,0,0,191,TRUE,91,1406.11177,423.60997,TRUE,FALSE
data_set/j90.sm/j9048_5.sm,75,75,400332,804992,13029,763976,0,980,445647,358174,1,26,164,TRUE,75,957.87026,394.05622,TRUE,FALSE
data_set/j90.sm/j9048_6.sm,114,114,827882,1683766,32322,1583640,0,1568,953423,728584,0,0,191,TRUE,114,2118.28837,358.24024,TRUE,FALSE
data_set/j90.sm/j9048_7.sm,103,103,844302,1708424,26309,1618676,0,1731,948418,758084,0,0,191,TRUE,103,2186.49984,484.69207,TRUE,FALSE
data_set/j90.sm/j9048_8.sm,74,74,515474,1043351,16367,987399,0,1117,582981,459062,0,0,191,TRUE,74,1254.91572,352.42502,TRUE,FALSE
data_set/j90.sm/j9048_9.sm,89,89,637770,1293876,22270,1219559,0,1567,728911,563207,0,0,191,TRUE,89,1632.81097,411.76954,TRUE,FALSE
data_set/j90.sm/j9048_10.sm,93,93,771144,1564452,25949,1477866,0,1937,871091,691233,0,0,191,TRUE,93,2011.94909,385.32842,TRUE,FALSE
